id,review

13/05/2015 20:35,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 20:34,"PIKU - a score to perfection. Simply WOW!
@deepikapadukone @SrBachchan @irrfan_k ??ç??è?èª????èª"

13/05/2015 20:34,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 20:34,"RT @anewradha: Piku is such a delightful film. Such simple story, a simple narrative and yet the impact is high voltage. a slice of life, s‚?¶"

13/05/2015 20:34,Absolutely loved Piku! @deepikapadukone @SrBachchan super performances!! How do you hold scenes without having much lines @irrfan_k! Clss...

13/05/2015 20:34,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 20:33,@ShoojitSircar @SrBachchan #Piku dont ever show mr bachchan a dead in any movie... ??°??°??°??° i love him..#Respect

13/05/2015 20:33,Going for #Piku today. Taking a day off from the edit table. Aaaaaaahhh.

13/05/2015 20:33,RT @irrfan_k: 2 days ago my mother saw @PikuTheFilm she loved @SrBachchan. 2day she's feeling shes got #constipation. Now she wants me 2 b ‚?¶

13/05/2015 20:33,RT @DeepikaPFC: [PIC] Deepika's latest instagram post: "#Piku promotions on #DIDSuperMoms. #Dance #Promotions" http://t.co/Jbj54omQuk

13/05/2015 20:33,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 20:33,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 20:33,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:32,@deepikapadukone Love you my Piku ‚ù§

13/05/2015 20:31,RT @anewradha: Love love love Amitabh Bachchan and Deepika Padukone in Piku. Simply brilliant.

13/05/2015 20:30,@SrBachchan @ShoojitSircar #Piku loved the movie how a girl go through his dumb and idiotic father...!! Fun and touched.. #FathersDay .

13/05/2015 20:30,"RT @SanaKhanGeek: @SrBachchan Watched #Piku , cant express in words... but this relationship is the sweetest. Loved the movie n performance‚?¶"

13/05/2015 20:29,RT @LeftOverWoman: @TaariniNB Yes it was . I think Piku is his career best . Me and mom spoke how much he reminded us of my grandpa @SrBach‚?¶

13/05/2015 20:29,"RT @RiaRevealed: @ShoojitSircar VD to madras cafe now piku,Ur just goin on climbin the ladder of success n with piku uve given Indian cinem‚?¶"

13/05/2015 20:29,RT @suvvz: Finally watched @PikuTheFilm &amp; being a #Bong I have no reason to be unhappy or unsatisfied. Not a classic but surely a feelgood ‚?¶

13/05/2015 20:29,@LeftOverWoman it's the relatable factor that's got every1 loving &amp; talking about @SrBachchan in #Piku. Exactly what makes it special...

13/05/2015 20:29,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 20:29,RT @RiaRevealed: What an awesome film .. ‚?? watching Piku at Fun Republic http://t.co/xaFoOqWDx9

13/05/2015 20:28,"Girls, you were right; that p*** movie was great!

Sorry, I meant #Piku"

13/05/2015 20:28,"A special movie @PikuTheFilm  @deepikapadukone  with a special person @mycitymyangle.
Ws waiting for #Piku frm December."

13/05/2015 20:28,Finally watched @PikuTheFilm &amp; being a #Bong I have no reason to be unhappy or unsatisfied. Not a classic but surely a feelgood flick. #Piku

13/05/2015 20:28,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:28,RT @Yoyo_says: @iamDibha @kshitijdisiz I'll call her Piku.. Laddooo sometimes ???

13/05/2015 20:27,@iamDibha @kshitijdisiz I'll call her Piku.. Laddooo sometimes ???

13/05/2015 20:27,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 20:26,@TaariniNB Yes it was . I think Piku is his career best . Me and mom spoke how much he reminded us of my grandpa @SrBachchan

13/05/2015 20:25,RT @PrincePrithvi: Loved #Piku &amp; it's a $hitty good movie??? (5‚≠ê/5) @deepikapadukone @SrBachchan @irrfan_k

13/05/2015 20:25,RT @NayanikkaD: Also is it odd that i feel like taking a trip to Calcutta after watching the movie ? @ShoojitSircar @SOUPERBB #Piku #BongPr‚?¶

13/05/2015 20:25,Loved #Piku &amp; it's a $hitty good movie??? (5‚≠ê/5) @deepikapadukone @SrBachchan @irrfan_k

13/05/2015 20:25,"After 'Piku', I feel I have started valuing my parents a lot more: Deepika Padukone http://t.co/UBmqWQloVn http://t.co/BNnbIVUeP2"

13/05/2015 20:24,@TaariniNB Yes I liked him the best in Piku. Shamitabh had made me hate him. @SrBachchan

13/05/2015 20:24,"@SrBachchan Watched #Piku , cant express in words... but this relationship is the sweetest. Loved the movie n performances. Superb"

13/05/2015 20:24,#piku was way more overrated than i expected. epic movie date fail. 4 stars? really? that movie critic was either pure biased or intoxicated

13/05/2015 20:24,@SrBachchan Marvelous performance by you in Piku...simply amazing and effortless !!

13/05/2015 20:24,RT @deepikaddicts: [PICS] Set 4: Deepika Padukone promotes #PIKU at DID super moms. http://t.co/EgC5YoppqB

13/05/2015 20:23,@deepikapadukone U knw what? Im going to watch Piku again! But this time with my sister!! Can't wait for it agn ??ù??ù Even thou my exams r NEAR

13/05/2015 20:23,"@ShoojitSircar whatta fabulous film!till an actor hasnt worked with u their journey isnt complete! #MyWish 
u make potty main stream! #Piku"

13/05/2015 20:22,@SrBachchan @karanjohar #Piku agreed!! definetely stomach!!! lol...

13/05/2015 20:21,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:20,RT @addatoday: #Piku Tuesday Collection Report. Rock Steady Everywhere! Excellent! http://t.co/2FLwjZS5EJ @deepikapadukone @SrBachchan @irr‚?¶

13/05/2015 20:20,"RT @FmXtJasmineJ: @SrBachchan @PikuTheFilm @deepikapadukone @ShoojitSircar @irrfan_k Piku is a breath of fresh air in crowded, murky landsc‚?¶"

13/05/2015 20:20,"RT @FmXtJasmineJ: @SrBachchan @irrfan_k @deepikapadukone Piku is proof how talent &amp; potential is actualized, brought out by capable directo‚?¶"

13/05/2015 20:19,RT @AMITABH_SRK_FAN: #Piku As Simple and Heart  touching Story it can be. Dont Miss It Watch @PikuTheFilm Of @SrBachchan @deepikapadukone h‚?¶

13/05/2015 20:19,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:18,"Bashkor is annoyingly loveable.
#PIKU is one of a kind modern woman.
Rana is simply a treasure.

I won't forget all these characters."

13/05/2015 20:18,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 20:17,"RT @irrfan_k: Now you‚??ll see what I‚??ve been going through, with Piku &amp; her Baba! Watch the #PikuTrailer now!  @PikuTheFilm http://t.co/dYdV‚?¶"

13/05/2015 20:16,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 20:16,Deepika padukone ne #HNY kri aur ab #Piku kri I think finally after some mistakes she is back on right track and doing what she do best

13/05/2015 20:15,"Started accepting love towards #Bengal #Kolkata #bengalis  #Varanasi #Banaras #banarasies after watching #Piku.
#ThanksPiku"

13/05/2015 20:15,Movie with a moral. 'll fetch many awards this time. May be Oscar @PikuTheFilm. @deepikapadukone @ShoojitSircar @irrfan_k @SrBachchan #Piku

13/05/2015 20:15,@ShoojitSircar I watching #piku supd movie full to motion to emtion i love it!sweet love story :) Ase movie karte rahea acha lagta ha :))

13/05/2015 20:13,"RT @anuragkashyap72: @deepikapadukone is growing leaps and bounds.. holding her own, @SrBachchan in his best performance in so many years #‚?¶"

13/05/2015 20:13,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 20:12,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 20:12,One of the best serious comedy movie ever seen. A lesson for all @PikuTheFilm.  @deepikapadukone @ShoojitSircar @irrfan_k @SrBachchan #Piku

13/05/2015 20:12,"@SrBachchan I listend to ur dialogus of sharabi fr 1 yr,every Sat night, in 11 std..thn I fell in luv wid agnpath..n here comes piku,superb"

13/05/2015 20:12,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 20:11,@irrfan_k Ur acting was soo soo cute‚?¶i loved it‚?¶&amp; Ur expressions OMG !! Which wer too natural.U were damn awesome in #PIKU.Waitng 4r ur next

13/05/2015 20:11,"@SrBachchan 
Movie ""PIKU"" of the decade. Was really worth watching first day first show . Hats of to Sr Big B and the rest of the team."

13/05/2015 20:11,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:11,RT @BOCindia: #Piku 6th Day Collection- Running Successfully Worldwide https://t.co/LjhCCN80rC Total in 5 days: 33.72 Cr India Biz.

13/05/2015 20:11,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 20:10,RT @BOCindia: #Piku Box Office Collection: Fifth Day (Tuesday) Business Report of Piku https://t.co/LSlxevSYub [Day 4: 4.40 Cr | Total: 29.‚?¶

13/05/2015 20:10,"RT @taran_adarsh: #Piku continues its VICTORY MARCH on weekdays! Fri 5.32 cr, Sat 8.70 cr, Sun 11.20 cr, Mon 4.40 cr, Tue 4.10 cr. Total: ‚?π‚?¶"

13/05/2015 20:09,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 20:09,RT @BOCindia: #KuchKuchLochaHai ‚?? #Piku 4th Day Box Office Collection (Early) Report https://t.co/YglpxQnSjg

13/05/2015 20:09,"#Piku or Poti, jokes apart perfect live drama. http://t.co/ZHOeqWPJio"

13/05/2015 20:09,#Piku  a feel good film which will pull crowds solely on performances alone @SrBachchan @deepikapadukone @irfankhan are just fab.don't miss!

13/05/2015 20:08,@irrfan_k Sir‚?¶In PIKU Jus what 2 say‚?¶U an amazing Actor!! I loved ur appearanc in #PIKU.Cant avoid myslf from seeing ur broad charming eyes.

13/05/2015 20:07,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:07,RT @pre_yak: Saw #piku .... It's an average film...!! Not understanding the hype. Wish it had more story to it. Actors made is worthwhile.

13/05/2015 20:07,"#ShoojitSircar 's daughter
makes her acting debut in #Piku"

13/05/2015 20:07,RT @AnkanaJoshi: #Piku reminds me of my father ... At ths moment I wanaa go n hug him tight . . loved it @ShoojitSircar @deepikapadukone @S‚?¶

13/05/2015 20:06,"RT @parikshitps: My Soulful wishes 2 #Piku team @SrBachchan  @irrfan_k @deepikapadukone  @ShoojitSircar Time, will remember you. What a cin‚?¶"

13/05/2015 20:06,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 20:06,Piku is a good movie. After a long time I saw a movie which had good conversations. Reminded me of a lot of things in my life.

13/05/2015 20:06,RT @yakuzazoomin: #PIKU screenings increase in second week at USA ... mostly were playing 3 shows in first week .. now 4-5 shows from Frida‚?¶

13/05/2015 20:06,I forgot @SrBachchan was there in #Piku. It was just bhoskar banerjee. A classic!!!

13/05/2015 20:05,"I am a nobody to tell this but @SrBachchan  sir #piku may just be your best till date. Loved it,a lesson in acting !! #Piku #pikuthisfriday"

13/05/2015 20:05,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 20:04,"Hey guys, today I was listening to Piku Remix. There's a tune which sounds exactly like #Happily. That ""O O O"" one ! http://t.co/YTopmsg853"

13/05/2015 20:04,"@SrBachchan I went wid my father, who is 78 yrs old...much like baaba of piku..and je had a hearty laugh on himself...so thanks a lot"

13/05/2015 20:04,Loved @SrBachchan performance in #piku

13/05/2015 20:04,"The take away line for me from the film Piku would be ""Let me cycle, I am enjoying!"" :-)"

13/05/2015 20:03,RT @paro_nair: Watched #piku last night-brilliant performance frm all the actors especially @SrBachchan - too #cute

13/05/2015 20:03,"R @Jisshusengupta is the true rockstar
#Barfi #Jatishwar #Amra #Piku #SeshBoleKichuNei now #Nirbaak ..kichu bolar nei!more than #Superb"

13/05/2015 20:03,Thank you for making constipation topic is so enjoyable and funny on a big screen @writeonj! Superb #PIKU.

13/05/2015 20:03,RT @TheSecondPlanet: @deepikapadukone cant tweet u daily cz never find words for wat i want to say but i love u n today i m feeling vry pro‚?¶

13/05/2015 20:02,RT @anewradha: And for those who haven't watched Piku. Please watch it. It's worth every penny. Thank u @ShoojitSircar @deepikapadukone @Sr‚?¶

13/05/2015 20:02,Don't miss PIKU in cinemas or later you'll regret it watching on television....

13/05/2015 20:02,"RT @priyaguptatimes: #Piku would not be the same without Juhi Chaturvedi, the outstanding writer of this film!!! @ShoojitSircar"

13/05/2015 20:01,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 20:01,"#Piku continues its VICTORY
MARCH on weekdays! Fri 5.32
cr, Sat 8.70 cr, Sun 11.20 cr,
Mon 4.40 cr, Tue 4.10 cr. Total:
‚?π 33.72 cr."

13/05/2015 20:01,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 20:01,"#NowWatching ""in conversation with dippy, big b and irrfan for piku"" on Rediff iShare http://t.co/pJVta27wzP"

13/05/2015 20:01,#amazing luved d movie. Could visualise #modern_daughter in #piku

13/05/2015 20:00,Amusing coments:discusions on human excretion &amp; constipation r the exclusv preserve of Bengali bhadralok's family.As if othr dont shit #Piku

13/05/2015 20:00,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:00,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:00,"RT @ieEntertainment: Five reasons why most Bengalis will take to ‚??Piku‚?? like fish to mustard oil
@deepikapadukone
http://t.co/rkuszYgtYb ht‚?¶"

13/05/2015 20:00,@iamDibha Piku . Is doing well in Domestic. But I heard from ma mom That movie is Fully based on Constipation :P ???

13/05/2015 20:00,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 20:00,"So relatable,touching yet humorous #Piku is a must watch!N such splendid  acting by @deepikapadukone @irrfan_k @SrBachchan !Simply awestruck"

13/05/2015 20:00,RT @abhi23sharma: Sometimes u need 2 walk alone 2 show that u can. Watched Piku after day long market visit #abglp #myinternstory #refreshi‚?¶

13/05/2015 19:59,RT @TheDeepikaFC: RT @deepikaddicts: [PIC] Deepika Padukone at #PIKU screening. http://t.co/ZrRnVCCNkt

13/05/2015 19:59,RT @taran_adarsh: #Piku is EXTRAORDINARY in international markets too. Opening weekend total: $ 2.273 million [‚?π 14.52 cr]. BIGGEST OPENER ‚?¶

13/05/2015 19:59,"Effortlessly heartwarming and absolutely delightful, #Piku is a must watch."

13/05/2015 19:59,"RT @MeDeshmukh: Pick #PiKu a film with a soul must watch, and take a bow what performances by  @SrBachchan and @deepikapadukone"

13/05/2015 19:59,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

13/05/2015 19:59,"RT @taran_adarsh: #Piku continues its VICTORY MARCH on weekdays! Fri 5.32 cr, Sat 8.70 cr, Sun 11.20 cr, Mon 4.40 cr, Tue 4.10 cr. Total: ‚?π‚?¶"

13/05/2015 19:59,#Piku whn 1 jst wnts to shout out wth sheer arrogance &amp;say "here luk at him.. ths is how my idol does it!" @SrBachchan @juniorbachchan (2/2)

13/05/2015 19:59,"RT @parikshitps: My Soulful wishes 2 #Piku team @SrBachchan  @irrfan_k @deepikapadukone  @ShoojitSircar Time, will remember you. What a cin‚?¶"

13/05/2015 19:58,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:58,"RT @parikshitps: My Soulful wishes 2 #Piku team @SrBachchan  @irrfan_k @deepikapadukone  @ShoojitSircar Time, will remember you. What a cin‚?¶"

13/05/2015 19:58,@SrBachchan Dear sir you always replay to celebrities... is it true ?? you are really awesome in #Piku lots of love nd respect to you. tc

13/05/2015 19:57,"If you haven't seen PIKU go and watch it ......what are you waiting for ?  

Brilliant casting!! Shoojit Sircar does it again!!"

13/05/2015 19:57,"RT @aparnax: 33.87 CRORE for Piku in 5 days! Wow, didn't expect this coming! Anyway, it has parred its budget so officially a HIT!!! ??????#SLA‚?¶"

13/05/2015 19:56,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:56,"RT @priyankaroy1980: @ShoojitSircar Piku is not just a film, it's an amalgamation of me-too moments. We all have a Piku in us. Thank you fo‚?¶"

13/05/2015 19:56,@SrBachchan piku is good movie.

13/05/2015 19:56,"RT @babumoshoy: From sperm to bowels, if you've noticed the upwards movement, @ShoojitSircar films are getting closer to heart. #Piku"

13/05/2015 19:55,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:55,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:55,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:54,"Stunning acting and so much arty. Loved it.
#Piku #motionsehainemotion"

13/05/2015 19:54,RT @bollywood_life: Did you know: Irrfan Khan saved Deepika Padukone from getting injured on Piku sets ‚?? watch video! http://t.co/tDFE2eNeL4

13/05/2015 19:54,"RT @filmfare: Saw #Piku?

Then tweet to us your reviews and get featured in the magazine. http://t.co/bfgWGer3z9"

13/05/2015 19:54,RT @ysmnly: P I K U ‚?® #Piku #DeepikaPadukone @deepikapadukone http://t.co/YYm7cLxN3H

13/05/2015 19:53,RT @noops1987: Just watched #Piku. Overcome by emotions I didn't know I even had inside me. Missing my old man a lot today.@deepikapadukone‚?¶

13/05/2015 19:53,RT @Turkey_Deepika: @deepikapadukone celebrates #PIKU success at DID Super Moms. http://t.co/stgcEJTdaH

13/05/2015 19:53,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:53,RT @ysmnly: P I K U ‚?® #Piku #DeepikaPadukone @deepikapadukone http://t.co/YYm7cLxN3H

13/05/2015 19:53,RT @irrfan_k: 2 days ago my mother saw @PikuTheFilm she loved @SrBachchan. 2day she's feeling shes got #constipation. Now she wants me 2 b ‚?¶

13/05/2015 19:53,"RT @vibhuti_tomar: Somebody just created magic from the nuances of everyday life. Flawless direction and impeccable characterisation!
#Piku"

13/05/2015 19:53,"RT @anewradha: Piku is such a delightful film. Such simple story, a simple narrative and yet the impact is high voltage. a slice of life, s‚?¶"

13/05/2015 19:53,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:53,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:53,"#piku an awesome movie. Great piece of art. A #mustWatch
@deepikapadukone
@SrBachchan
@yrf
#justWatched
Every shot ws priceless."

13/05/2015 19:53,RT @khatti_jalebi: @deepikapadukone Touched my heart with your performance. Piku is a character every girl can relate to. Kudos to the enti‚?¶

13/05/2015 19:53,"RT @parikshitps: My Soulful wishes 2 #Piku team @SrBachchan  @irrfan_k @deepikapadukone  @ShoojitSircar Time, will remember you. What a cin‚?¶"

13/05/2015 19:52,RT @kay_fil: #Piku is fantastic! Never seen @deepikapadukone so good! Just wish it had been 10 mins longer

13/05/2015 19:52,RT @KingKhan2007: 5 days collection of #Piku http://t.co/LvPUjiOuW3

13/05/2015 19:52,"RT @simthecoolme: Been three days @ShoojitSircar.
#Piku hangover persists."

13/05/2015 19:52,@FmXtJasmineJ Its movies like PIKU that make your heart yearn for more. And it saddens me to see it NOT reach the 100Cr Club.

13/05/2015 19:52,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:52,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:52,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:52,go and watch @PikuTheFilm   it`s so Cutooooo   amazing  performances by @SrBachchan  sir.. @irrfan_k  @deepikapadukone  #PIKU so #Chikuu

13/05/2015 19:51,"Piku nice movie
Funny it was
Must watch
Had a great tym with mukta
My bestieÛæ?´"

13/05/2015 19:51,@SohamSamaddar haan as if he is completely out of touch. Did you watch Piku?

13/05/2015 19:51,"Superb Acting By @SrBachchan In #Piku ..
(Y)"

13/05/2015 19:51,P I K U ‚?® #Piku #DeepikaPadukone @deepikapadukone http://t.co/YYm7cLxN3H

13/05/2015 19:51,RT @anewradha: @ShoojitSircar take a bow. Loved Piku. So simple so touching. This is the third masterpiece from you in a row. Wow!

13/05/2015 19:51,@SrBachchan @deepikapadukone @irrfan_k  Is this Piku all about?? http://t.co/LIFkV7ZV5f

13/05/2015 19:50,@SrBachchan @deepikapadukone @irrfan_k.... #Piku...  awesome is the word.... :)

13/05/2015 19:50,"@ShoojitSircar 1 of the rare directors providing substance in d Industry,others are interested in making crap mostly.#Piku  salute"

13/05/2015 19:49,RT @anewradha: You see Piku and then you question the existence of these vulgar big budget commercial movies. such a waste

13/05/2015 19:49,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:49,@deepikapadukone@SrBachchan#Piku I n dad actuly fght evrydy fr sml thgs Awsm actng tysm fr mkng ths flm I relatd my life wit u bth fab actng

13/05/2015 19:49,"RT @anewradha: Piku is such a delightful film. Such simple story, a simple narrative and yet the impact is high voltage. a slice of life, s‚?¶"

13/05/2015 19:49,After a long time I hv seen ppl acknowledging not only the actors but more the writer &amp; Director of a movie! #Piku @ShoojitSircar @writeonj

13/05/2015 19:49,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:49,"By far the best performance by @SrBachchan.. Took my heart away, this story and the performances.. I'm speechless :) #Piku love :)"

13/05/2015 19:49,RT @SrBachchan: T 1864 - Overwhelmed by the RJ's at their interviews for the success of PIKU .. !! Really ? Is it really happening !! Been ‚?¶

13/05/2015 19:48,@ShoojitSircar You know exactly how to get the best out of your actors...this one will be remembered for years to come..piku is truly epic !

13/05/2015 19:48,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:48,RT @Waseemahmedcool: @deepikapadukone  @SrBachchan @irrfan_k  #PIKU surely one of the gems in indian bollywood film http://t.co/FCJtdh4Yai

13/05/2015 19:47,Piku is a motion picture on constipation !

13/05/2015 19:47,"RT @priyankaroy1980: @ShoojitSircar Piku is not just a film, it's an amalgamation of me-too moments. We all have a Piku in us. Thank you fo‚?¶"

13/05/2015 19:47,RT @AnkanaJoshi: #Piku reminds me of my father ... At ths moment I wanaa go n hug him tight . . loved it @ShoojitSircar @deepikapadukone @S‚?¶

13/05/2015 19:46,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:46,"RT @FmXtJasmineJ: Age old justification for making bekar films w cliched stories, overacting, thopi hui comedy""Public wants."" Nonsense We w‚?¶"

13/05/2015 19:46,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:46,"RT @FmXtJasmineJ: Age old justification for making bekar films w cliched stories, overacting, thopi hui comedy""Public wants."" Nonsense We w‚?¶"

13/05/2015 19:46,"RT @SrBachchan: T 1864 - A day when you realise that it is work that pays, not the pay that works ! Deluged by the reactions of media for P‚?¶"

13/05/2015 19:46,@SrBachchan hands down the best actor! Piku was brilliantly beautiful! Congratulations @deepikapadukone

13/05/2015 19:45,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:45,"Amitabh Bachchan thanks fans for 'Piku': Set in Delhi and Kolkata, the road drama also stars Deepika Padukone,‚?¶ http://t.co/6sqjXwVwee"

13/05/2015 19:45,"Amitabh Bachchan thanks fans for 'Piku': Set in Delhi and Kolkata, the road drama also stars Deepika Padukone,‚?¶ http://t.co/YpGMvJmZ4U"

13/05/2015 19:45,RT @anewradha: And for those who haven't watched Piku. Please watch it. It's worth every penny. Thank u @ShoojitSircar @deepikapadukone @Sr‚?¶

13/05/2015 19:44,"RT @ieEntertainment: Five reasons why most Bengalis will take to ‚??Piku‚?? like fish to mustard oil
@deepikapadukone
http://t.co/rkuszYgtYb ht‚?¶"

13/05/2015 19:44,"RT @JustShowbiz: @PikuTheFilm shatters records worldwide
http://t.co/8wJKM9dYpF
@deepikapadukone @SrBachchan @irrfan_k @ShoojitSircar http:‚?¶"

13/05/2015 19:44,"Marriage witout purpose is low IQ..
.
.
.
Hahahaha. Till now best movie of the year...
And Deepu ‚ù§ ‚?? watching Piku"

13/05/2015 19:44,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:43,RT @ms_escapist: 3 hour long public service announcement about how to deal with constipation --- Piku

13/05/2015 19:43,"RT @parikshitps: My Soulful wishes 2 #Piku team @SrBachchan  @irrfan_k @deepikapadukone  @ShoojitSircar Time, will remember you. What a cin‚?¶"

13/05/2015 19:43,RT @veda149: Drop everything you're doing and go watch @PikuTheFilm. Absolutely brilliant @deepikapadukone @ShoojitSircar @irrfan_k @SrBach‚?¶

13/05/2015 19:43,RT @karanjohar: 140 characters to describe the most wonderful film I have seen this year is not enough...#Piku is all heart and stomach....‚?¶

13/05/2015 19:43,"@SrBachchan  i felt like Bollywood is atleast now caught the BiPass road with PIKU, Following Hollywood which is already on the Highway"

13/05/2015 19:43,"RT @DeepikaPFC: ""@deepikapadukone doesnt behave like The DEEPIKA PADUKONE, she was very down to earth on the sets of #Piku"" -@Jisshusengupta"

